ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _last_editor_used_jetpack,Meta: _product_addons_exclude_global
,variable,5000-000000-Sveterans-shirt-i-am-a-grumpy-veteran-i-dont-care-t-shirt,I Am A Grumpy Veteran I Don't Care T-Shirt,-1,0,visible,,"<ul>
<li>Preshrunk jersey knit</li>
<li>Seamless double-needle 7/8"" collar</li>
<li>Taped neck and shoulders</li>
<li>Tear away label</li>
<li>Double-needle sleeve and bottom hems</li>
<li>Quarter-turned to eliminate center crease</li>
<li>Fiber content varies by color, see color list for exceptions</li>
<li><span>Printed in the USA</span></li>
</ul>
<p><strong>Special Features</strong></p>
<div>
<div>
<ul>
<li>
<em>Family Sizing </em>- This Gildan style is offered in Adult, Ladies and Youth sizings </li>
</ul>
</div>
<div>
<ul>
<li>
<em>HiVis</em> - This Gildan style includes specific colors that are high visibility certified for use as background colors. See color specific information for details.</li>
</ul>
</div>
,variation,5000-1C203B-5XL,Navy / 5XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,27.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_0c4fbc5e-496e-4882-8e60-0a53a93beac1.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Navy,1,0,Size,5XL,1,0,classic-editor,
,variation,5000-14370D-S,Forest Green / S,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_94d81f56-fe48-4ad1-a447-cdeb756da345.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Forest Green,1,0,Size,S,1,0,classic-editor,
,variation,5000-14370D-M,Forest Green / M,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_94d81f56-fe48-4ad1-a447-cdeb756da345.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Forest Green,1,0,Size,M,1,0,classic-editor,
,variation,5000-14370D-L,Forest Green / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_94d81f56-fe48-4ad1-a447-cdeb756da345.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Forest Green,1,0,Size,L,1,0,classic-editor,
,variation,5000-14370D-XL,Forest Green / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_94d81f56-fe48-4ad1-a447-cdeb756da345.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Forest Green,1,0,Size,XL,1,0,classic-editor,
,variation,5000-14370D-2XL,Forest Green / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_94d81f56-fe48-4ad1-a447-cdeb756da345.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Forest Green,1,0,Size,2XL,1,0,classic-editor,
,variation,5000-14370D-3XL,Forest Green / 3XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,25.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_94d81f56-fe48-4ad1-a447-cdeb756da345.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Forest Green,1,0,Size,3XL,1,0,classic-editor,
,variation,5000-14370D-5XL,Forest Green / 5XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,27.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_94d81f56-fe48-4ad1-a447-cdeb756da345.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Forest Green,1,0,Size,5XL,1,0,classic-editor,
,variation,5000-CD1D25-S,Red / S,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_c2504e4e-387a-49b8-b325-d579f2037ee1.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Red,1,0,Size,S,1,0,classic-editor,
,variation,5000-CD1D25-M,Red / M,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_c2504e4e-387a-49b8-b325-d579f2037ee1.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Red,1,0,Size,M,1,0,classic-editor,
,variation,5000-CD1D25-L,Red / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_c2504e4e-387a-49b8-b325-d579f2037ee1.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Red,1,0,Size,L,1,0,classic-editor,
,variation,5000-CD1D25-XL,Red / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_c2504e4e-387a-49b8-b325-d579f2037ee1.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Red,1,0,Size,XL,1,0,classic-editor,
,variation,5000-CD1D25-2XL,Red / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_c2504e4e-387a-49b8-b325-d579f2037ee1.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Red,1,0,Size,2XL,1,0,classic-editor,
,variation,5000-CD1D25-3XL,Red / 3XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,25.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_c2504e4e-387a-49b8-b325-d579f2037ee1.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Red,1,0,Size,3XL,1,0,classic-editor,
,variation,5000-CD1D25-5XL,Red / 5XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,27.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_c2504e4e-387a-49b8-b325-d579f2037ee1.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Red,1,0,Size,5XL,1,0,classic-editor,
,variation,5000-69D621-S,Lime / S,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_dda8ad65-98fb-429e-965c-210416a467dc.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Lime,1,0,Size,S,1,0,classic-editor,
,variation,5000-69D621-M,Lime / M,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_dda8ad65-98fb-429e-965c-210416a467dc.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Lime,1,0,Size,M,1,0,classic-editor,
,variation,5000-69D621-L,Lime / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_dda8ad65-98fb-429e-965c-210416a467dc.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Lime,1,0,Size,L,1,0,classic-editor,
,variation,5000-69D621-XL,Lime / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_dda8ad65-98fb-429e-965c-210416a467dc.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Lime,1,0,Size,XL,1,0,classic-editor,
,variation,5000-69D621-2XL,Lime / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_dda8ad65-98fb-429e-965c-210416a467dc.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Lime,1,0,Size,2XL,1,0,classic-editor,
,variation,5000-69D621-3XL,Lime / 3XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,25.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_dda8ad65-98fb-429e-965c-210416a467dc.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Lime,1,0,Size,3XL,1,0,classic-editor,
,variation,5000-69D621-4XL,Lime / 4XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,26.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_dda8ad65-98fb-429e-965c-210416a467dc.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Lime,1,0,Size,4XL,1,0,classic-editor,
,variation,5000-00C6D2-S,Tropical Blue / S,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_70b26d46-9bf9-4268-912f-cd7b13a1f069.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Tropical Blue,1,0,Size,S,1,0,classic-editor,
,variation,5000-00C6D2-M,Tropical Blue / M,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_70b26d46-9bf9-4268-912f-cd7b13a1f069.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Tropical Blue,1,0,Size,M,1,0,classic-editor,
,variation,5000-00C6D2-L,Tropical Blue / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_70b26d46-9bf9-4268-912f-cd7b13a1f069.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Tropical Blue,1,0,Size,L,1,0,classic-editor,
,variation,5000-00C6D2-XL,Tropical Blue / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_70b26d46-9bf9-4268-912f-cd7b13a1f069.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Tropical Blue,1,0,Size,XL,1,0,classic-editor,
,variation,5000-00C6D2-2XL,Tropical Blue / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_70b26d46-9bf9-4268-912f-cd7b13a1f069.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Tropical Blue,1,0,Size,2XL,1,0,classic-editor,
,variation,5000-00C6D2-3XL,Tropical Blue / 3XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,25.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_70b26d46-9bf9-4268-912f-cd7b13a1f069.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Tropical Blue,1,0,Size,3XL,1,0,classic-editor,
,variation,5000-00C6D2-5XL,Tropical Blue / 5XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,27.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_70b26d46-9bf9-4268-912f-cd7b13a1f069.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Tropical Blue,1,0,Size,5XL,1,0,classic-editor,
,variation,5000-FA722B-S,Orange / S,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_1a4efb28-c3ef-4411-b990-f14493313e77.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Orange,1,0,Size,S,1,0,classic-editor,
,variation,5000-FA722B-M,Orange / M,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_1a4efb28-c3ef-4411-b990-f14493313e77.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Orange,1,0,Size,M,1,0,classic-editor,
,variation,5000-FA722B-L,Orange / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_1a4efb28-c3ef-4411-b990-f14493313e77.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Orange,1,0,Size,L,1,0,classic-editor,
,variation,5000-FA722B-XL,Orange / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_1a4efb28-c3ef-4411-b990-f14493313e77.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Orange,1,0,Size,XL,1,0,classic-editor,
,variation,5000-FA722B-2XL,Orange / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_1a4efb28-c3ef-4411-b990-f14493313e77.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Orange,1,0,Size,2XL,1,0,classic-editor,
,variation,5000-FA722B-3XL,Orange / 3XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,25.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_1a4efb28-c3ef-4411-b990-f14493313e77.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Orange,1,0,Size,3XL,1,0,classic-editor,
,variation,5000-FA722B-4XL,Orange / 4XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,26.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_1a4efb28-c3ef-4411-b990-f14493313e77.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Orange,1,0,Size,4XL,1,0,classic-editor,
,variation,5000-FA722B-5XL,Orange / 5XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,27.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_1a4efb28-c3ef-4411-b990-f14493313e77.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Orange,1,0,Size,5XL,1,0,classic-editor,
,variation,5000-EDB522-S,Gold / S,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_e65943de-f670-4c3b-86c4-4f00b1825ee5.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Gold,1,0,Size,S,1,0,classic-editor,
,variation,5000-EDB522-M,Gold / M,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_e65943de-f670-4c3b-86c4-4f00b1825ee5.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Gold,1,0,Size,M,1,0,classic-editor,
,variation,5000-EDB522-L,Gold / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_e65943de-f670-4c3b-86c4-4f00b1825ee5.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Gold,1,0,Size,L,1,0,classic-editor,
,variation,5000-EDB522-XL,Gold / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_e65943de-f670-4c3b-86c4-4f00b1825ee5.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Gold,1,0,Size,XL,1,0,classic-editor,
,variation,5000-EDB522-2XL,Gold / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_e65943de-f670-4c3b-86c4-4f00b1825ee5.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Gold,1,0,Size,2XL,1,0,classic-editor,
,variation,5000-EDB522-3XL,Gold / 3XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,25.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_e65943de-f670-4c3b-86c4-4f00b1825ee5.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Gold,1,0,Size,3XL,1,0,classic-editor,
,variation,5000-EDB522-4XL,Gold / 4XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,26.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_e65943de-f670-4c3b-86c4-4f00b1825ee5.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Gold,1,0,Size,4XL,1,0,classic-editor,
,variation,5000-EDB522-5XL,Gold / 5XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,27.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_e65943de-f670-4c3b-86c4-4f00b1825ee5.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Gold,1,0,Size,5XL,1,0,classic-editor,
,variation,5000-8248A1-S,Purple / S,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f7ecb59d-d32b-4a60-b1a5-53b0c68094ad.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Purple,1,0,Size,S,1,0,classic-editor,
,variation,5000-8248A1-M,Purple / M,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f7ecb59d-d32b-4a60-b1a5-53b0c68094ad.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Purple,1,0,Size,M,1,0,classic-editor,
,variation,5000-8248A1-L,Purple / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f7ecb59d-d32b-4a60-b1a5-53b0c68094ad.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Purple,1,0,Size,L,1,0,classic-editor,
,variation,5000-8248A1-XL,Purple / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f7ecb59d-d32b-4a60-b1a5-53b0c68094ad.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Purple,1,0,Size,XL,1,0,classic-editor,
,variation,5000-8248A1-2XL,Purple / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f7ecb59d-d32b-4a60-b1a5-53b0c68094ad.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Purple,1,0,Size,2XL,1,0,classic-editor,
,variation,5000-8248A1-3XL,Purple / 3XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,25.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f7ecb59d-d32b-4a60-b1a5-53b0c68094ad.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Purple,1,0,Size,3XL,1,0,classic-editor,
,variation,5000-8248A1-4XL,Purple / 4XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,26.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f7ecb59d-d32b-4a60-b1a5-53b0c68094ad.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Purple,1,0,Size,4XL,1,0,classic-editor,
,variation,5000-8248A1-5XL,Purple / 5XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,27.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f7ecb59d-d32b-4a60-b1a5-53b0c68094ad.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Purple,1,0,Size,5XL,1,0,classic-editor,
,variation,5000-24529D-S,Royal Blue / S,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_e46297a7-c62c-4d9f-b9df-f5c60fe3d570.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Royal Blue,1,0,Size,S,1,0,classic-editor,
,variation,5000-24529D-M,Royal Blue / M,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_e46297a7-c62c-4d9f-b9df-f5c60fe3d570.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Royal Blue,1,0,Size,M,1,0,classic-editor,
,variation,5000-24529D-L,Royal Blue / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_e46297a7-c62c-4d9f-b9df-f5c60fe3d570.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Royal Blue,1,0,Size,L,1,0,classic-editor,
,variation,5000-24529D-XL,Royal Blue / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_e46297a7-c62c-4d9f-b9df-f5c60fe3d570.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Royal Blue,1,0,Size,XL,1,0,classic-editor,
,variation,5000-24529D-2XL,Royal Blue / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_e46297a7-c62c-4d9f-b9df-f5c60fe3d570.jpg?v=1602901267,,,5000-000000-Sveterans-shirt-guns-dont-kill-grandpas-with-pretty-granddaughters-do-grandpa-papa-t-shirt,,,,,,0,Color,Royal Blue,1,0,Size,2XL,1,0,classic-editor,
